companyId,sectorName,companyName,companySymbol,pricePercentChange,shareNo,marketValue,growthPercent,assetPercent,isListed,fiscal_year,month,fiscalId,fiscalYear,monthName,monthId
949,Mutual Fund,NIC Asia Growth Fund-2,NICGF2,-0.92,2611564.0,25097130.0,0.0,,True,34,1,34.0,2079/2080,Baisakh,1
11,Commercial Banks,Everest Bank Limited,EBL,0.03,33337.0,18182000.0,,,True,34,2,34.0,2079/2080,Jestha,2
37,Commercial Banks,Nepal SBI Bank Limited,SBI,1.63,22436.0,7682086.0,,,True,34,2,34.0,2079/2080,Jestha,2
46,Commercial Banks,Sanima Bank Limited,SANIMA,0.91,37998.0,9472901.0,,,True,34,2,34.0,2079/2080,Jestha,2
50,Commercial Banks,Standard Chartered Bank Limited,SCB,0.49,7000.0,3674300.0,,,True,34,2,34.0,2079/2080,Jestha,2
62,Development Banks,Garima Bikas Bank Limited,GBBL,0.48,14161.0,5269308.0,,,True,34,2,34.0,2079/2080,Jestha,2
100,Development Banks,Shine Resunga Development Bank Ltd.,SHINE,-0.22,14650.0,5254955.0,,,True,34,2,34.0,2079/2080,Jestha,2
84,Development Banks,Muktinath Bikas Bank Ltd.,MNBBL,0.21,9103.0,3641200.0,,,True,34,2,34.0,2079/2080,Jestha,2
832,Hydro Power,Peoples Hydropower Company Limited,PHCL,0.06,18511.0,6573256.0,,,True,34,2,34.0,2079/2080,Jestha,2
760,Hydro Power,Sahas Urja Ltd.,SAHAS,0.76,8640.0,4449600.0,,,True,34,2,34.0,2079/2080,Jestha,2
611,Hydro Power,Mountain Energy Nepal Limited,MEN,-0.33,10905.0,8385945.0,,,True,34,2,34.0,2079/2080,Jestha,2
210,Non Life Insurance,Neco Insurance Co. Ltd.,NIL,0.99,14335.0,12614800.0,,,True,34,2,34.0,2079/2080,Jestha,2
211,Non Life Insurance,Nepal Insurance Co. Ltd.,NICL,1.02,5170.0,3613830.0,,,True,34,2,34.0,2079/2080,Jestha,2
229,Non Life Insurance,United Insurance Co. (Nepal) Ltd.,UIC,-0.75,2000.0,1037800.0,,,False,34,2,34.0,2079/2080,Jestha,2
873,Non Life Insurance,Sagarmatha Lumbini Insurance Company Limited,SALICO,0.68,20123.0,14891020.0,,,True,34,2,34.0,2079/2080,Jestha,2
225,Non Life Insurance,Shikhar Insurance Co. Ltd.,SICL,0.18,2688.0,2190720.0,,,True,34,2,34.0,2079/2080,Jestha,2
249,Life Insurance,National Life Insurance Co. Ltd.,NLICL,0.2,26268.0,16391232.0,,,True,34,2,34.0,2079/2080,Jestha,2
247,Life Insurance,Life Insurance Corporation (Nepal) Limited,LICN,-0.72,5832.0,8876304.0,,,True,34,2,34.0,2079/2080,Jestha,2
251,Life Insurance,Nepal Life Insurance Co. Ltd.,NLIC,0.1,4800.0,3494400.0,,,True,34,2,34.0,2079/2080,Jestha,2
236,Manufacturing and Processing,Bottlers Nepal (Terai) Limited,BNT,-1.77,210.0,2747430.0,,,True,34,2,34.0,2079/2080,Jestha,2
238,Manufacturing and Processing,Himalayan Distillery Limited,HDL,0.59,1001.0,2287285.0,,,True,34,2,34.0,2079/2080,Jestha,2
194,Mutual Fund,NMB Hybrid Fund L-1,NMBHF1,-1.4,57671.0,593435.0,,,True,34,2,34.0,2079/2080,Jestha,2
189,Mutual Fund,Nabil Equity Fund,NEF,0.2,53900.0,499653.0,,,True,34,2,34.0,2079/2080,Jestha,2
11,Commercial Banks,Everest Bank Limited,EBL,0.03,29677.0,16708151.0,-10.98,,True,34,3,34.0,2079/2080,Ashadh,3
37,Commercial Banks,Nepal SBI Bank Limited,SBI,1.63,21776.0,7425616.0,-2.94,,True,34,3,34.0,2079/2080,Ashadh,3
40,Commercial Banks,NMB Bank Limited,NMB,1.06,17488.0,3952288.0,,,True,34,3,34.0,2079/2080,Ashadh,3
23,Commercial Banks,Machhapuchhre Bank Limited,MBL,0.76,16500.0,3824700.0,,,True,34,3,34.0,2079/2080,Ashadh,3
46,Commercial Banks,Sanima Bank Limited,SANIMA,0.91,39048.0,10172004.0,2.76,,True,34,3,34.0,2079/2080,Ashadh,3
62,Development Banks,Garima Bikas Bank Limited,GBBL,0.48,12974.0,5254470.0,-8.38,,True,34,3,34.0,2079/2080,Ashadh,3
100,Development Banks,Shine Resunga Development Bank Ltd.,SHINE,-0.22,30835.0,11840640.0,110.48,,True,34,3,34.0,2079/2080,Ashadh,3
84,Development Banks,Muktinath Bikas Bank Ltd.,MNBBL,0.21,7103.0,2890921.0,-21.97,,True,34,3,34.0,2079/2080,Ashadh,3
578,Hydro Power,Shiva Shree Hydropower Limited,SSHL,2.54,23500.0,4291100.0,,,True,34,3,34.0,2079/2080,Ashadh,3
856,Hydro Power,Makar Jitumaya Suri Hydropower Limited,MAKAR,1.94,9928.0,2711337.0,,,True,34,3,34.0,2079/2080,Ashadh,3
152,Hydro Power,Api Power Company Ltd.,API,0.79,27889.0,5494133.0,,,True,34,3,34.0,2079/2080,Ashadh,3
832,Hydro Power,Peoples Hydropower Company Limited,PHCL,0.06,8606.0,2883010.0,-53.51,,True,34,3,34.0,2079/2080,Ashadh,3
760,Hydro Power,Sahas Urja Ltd.,SAHAS,0.76,26017.0,12589626.0,201.12,,True,34,3,34.0,2079/2080,Ashadh,3
210,Non Life Insurance,Neco Insurance Co. Ltd.,NIL,0.99,9255.0,8247131.0,-35.44,,True,34,3,34.0,2079/2080,Ashadh,3
919,Non Life Insurance,United Ajod Insurance Limited,UAIL,0.25,2000.0,976060.0,,,True,34,3,34.0,2079/2080,Ashadh,3
873,Non Life Insurance,Sagarmatha Lumbini Insurance Company Limited,SALICO,0.68,31023.0,23205204.0,54.17,,True,34,3,34.0,2079/2080,Ashadh,3
876,Non Life Insurance,Siddhartha Premier Insurance Company Limited,SPIL,1.26,6210.0,4834485.0,,,True,34,3,34.0,2079/2080,Ashadh,3
249,Life Insurance,National Life Insurance Co. Ltd.,NLICL,0.2,27326.0,17625270.0,4.03,,True,34,3,34.0,2079/2080,Ashadh,3
243,Life Insurance,Asian Life Insurance Co. Limited,ALICL,-0.53,41804.0,31148160.0,,,True,34,3,34.0,2079/2080,Ashadh,3
247,Life Insurance,Life Insurance Corporation (Nepal) Limited,LICN,-0.72,10525.0,16366375.0,80.47,,True,34,3,34.0,2079/2080,Ashadh,3
251,Life Insurance,Nepal Life Insurance Co. Ltd.,NLIC,0.1,20107.0,14959608.0,318.9,,True,34,3,34.0,2079/2080,Ashadh,3
122,Finance,ICFC Finance Limited,ICFC,-0.06,23577.0,12377925.0,,,True,34,3,34.0,2079/2080,Ashadh,3
236,Manufacturing and Processing,Bottlers Nepal (Terai) Limited,BNT,-1.77,340.0,4692000.0,61.9,,True,34,3,34.0,2079/2080,Ashadh,3
238,Manufacturing and Processing,Himalayan Distillery Limited,HDL,0.59,6820.0,15331360.0,581.32,,True,34,3,34.0,2079/2080,Ashadh,3
240,Manufacturing and Processing,Shivam Cement Ltd.,SHIVM,0.96,18037.0,11751106.0,,,True,34,3,34.0,2079/2080,Ashadh,3
233,Others,Nepal Doorsanchar Company Limited,NTC,0.27,25675.0,23284658.0,,,True,34,3,34.0,2079/2080,Ashadh,3
884,Mutual Fund,RBB Mutual Fund 2,RMF2,3.96,1000000.0,10000000.0,,,True,34,3,34.0,2079/2080,Ashadh,3
194,Mutual Fund,NMB Hybrid Fund L-1,NMBHF1,-1.4,57671.0,622270.0,0.0,,True,34,3,34.0,2079/2080,Ashadh,3
189,Mutual Fund,Nabil Equity Fund,NEF,0.2,54866.0,527262.0,1.79,,True,34,3,34.0,2079/2080,Ashadh,3
13,Commercial Banks,Global IME Bank Limited,GBIME,0.68,83000.0,19754000.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
50,Commercial Banks,Standard Chartered Bank Limited,SCB,0.49,60000.0,39060000.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
44,Commercial Banks,Prime Commercial Bank Limited,PCBL,0.63,20000.0,4910000.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
11,Commercial Banks,Everest Bank Limited,EBL,0.03,62448.0,43588704.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
27,Commercial Banks,Nabil Bank Limited,NABIL,0.4,23500.0,12455000.0,9.3,,True,34,4,34.0,2079/2080,Shrawan,4
46,Commercial Banks,Sanima Bank Limited,SANIMA,0.91,90000.0,31500000.0,12.5,,True,34,4,34.0,2079/2080,Shrawan,4
62,Development Banks,Garima Bikas Bank Limited,GBBL,0.48,65000.0,26838500.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
1095,Development Banks,Salapa Bikas Bank Limited,SABBL,2.17,1769.0,2848090.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
70,Development Banks,Kamana Sewa Bikas Bank Limited,KSBBL,-0.39,12664.0,6144573.0,80.91,,True,34,4,34.0,2079/2080,Shrawan,4
611,Hydro Power,Mountain Energy Nepal Limited,MEN,-0.33,15288.0,9157512.0,27.4,,True,34,4,34.0,2079/2080,Shrawan,4
169,Hydro Power,Ngadi Group Power Ltd.,NGPL,1.01,10100.0,4734880.0,1136.23,,True,34,4,34.0,2079/2080,Shrawan,4
176,Hydro Power,Sanima Mai Hydropower Ltd.,SHPC,0.13,25000.0,13222500.0,108.33,,True,34,4,34.0,2079/2080,Shrawan,4
1023,Hydro Power,Suryakunda Hydro Electric Limited,SKHEL,1.91,417.0,371630.0,,,True,34,4,34.0,2079/2080,Shrawan,4
1004,Hydro Power,Ridge Line Energy Limited,RLEL,2.79,861.0,810201.0,,,True,34,4,34.0,2079/2080,Shrawan,4
1016,Hydro Power,Super Khudi Hydropower Limited,SKHL,6.74,938.0,1068007.0,,,True,34,4,34.0,2079/2080,Shrawan,4
938,Hydro Power,Shikhar Power Development Limited,SIPD,2.0,1276.0,438816.0,,,True,34,4,34.0,2079/2080,Shrawan,4
995,Hydro Power,Bhujung Hydropower Limited,BJHL,3.03,973.0,1206520.0,,,True,34,4,34.0,2079/2080,Shrawan,4
1001,Hydro Power,Solu Hydropower Limited,SOHL,0.44,10263.0,7718802.0,,,True,34,4,34.0,2079/2080,Shrawan,4
178,Hydro Power,Synergy Power Development Ltd.,SPDL,-0.15,1899.0,807075.0,111.23,,True,34,4,34.0,2079/2080,Shrawan,4
856,Hydro Power,Makar Jitumaya Suri Hydropower Limited,MAKAR,1.94,36009.0,19160389.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
180,Hydro Power,United Modi Hydropower Ltd.,UMHL,-0.35,40000.0,25560000.0,-37.5,,True,34,4,34.0,2079/2080,Shrawan,4
760,Hydro Power,Sahas Urja Ltd.,SAHAS,0.76,40000.0,24940000.0,-33.33,,True,34,4,34.0,2079/2080,Shrawan,4
826,Non Life Insurance,Himalayan Everest Insurance Limited,HEI,0.77,45000.0,23535000.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
873,Non Life Insurance,Sagarmatha Lumbini Insurance Company Limited,SALICO,0.68,71667.0,43501869.0,2.14,,True,34,4,34.0,2079/2080,Shrawan,4
876,Non Life Insurance,Siddhartha Premier Insurance Company Limited,SPIL,1.26,46000.0,34684000.0,2.22,,True,34,4,34.0,2079/2080,Shrawan,4
249,Life Insurance,National Life Insurance Co. Ltd.,NLICL,0.2,50651.0,30086694.0,-9.55,,True,34,4,34.0,2079/2080,Shrawan,4
846,Life Insurance,Suryajyoti Life Insurance Company Limited,SJLIC,-0.46,54000.0,24030000.0,8.0,,True,34,4,34.0,2079/2080,Shrawan,4
242,Manufacturing and Processing,Unilever Nepal Limited,UNL,0.92,225.0,10507500.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
238,Manufacturing and Processing,Himalayan Distillery Limited,HDL,0.59,8495.0,9921311.0,,,True,34,4,34.0,2079/2080,Shrawan,4
1040,Manufacturing and Processing,Palpa Cement Industries Limited,PCIL,1.85,3234.0,1173942.0,,,True,34,4,34.0,2079/2080,Shrawan,4
1035,Manufacturing and Processing,SY Panel Nepal Limited,SYPNL,1.54,5102.0,9392782.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
1089,Manufacturing and Processing,Shreenagar Agritech Industries Limited,SAIL,2.29,3357.0,4350672.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
945,Others,Himalayan Re-Insurance Limited,HRL,0.22,52000.0,38584000.0,-13.33,,True,34,4,34.0,2079/2080,Shrawan,4
149,Hotels and Tourism,Soaltee Hotel Limited,SHL,0.22,36065.0,18321020.0,-16.28,,True,34,4,34.0,2079/2080,Shrawan,4
986,Hotels and Tourism,Hotel Forest Inn Limited,HFIN,4.17,3895.0,3210259.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
231,Investment,Citizen Investment Trust,CIT,0.03,2000.0,3592000.0,,,True,34,4,34.0,2079/2080,Shrawan,4
285,Microfinance,Infinity Laghubitta Bittiya Sanstha Limited,ILBS,0.11,26500.0,25652000.0,1.92,,True,34,4,34.0,2079/2080,Shrawan,4
265,Microfinance,Chhimek Laghubitta Bittiya Sanstha Limited,CBBL,0.22,21000.0,19152000.0,5.0,,True,34,4,34.0,2079/2080,Shrawan,4
982,Mutual Fund,Muktinath Mutual Fund 1,MNMF1,0.0,1017719.0,10034709.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
878,Mutual Fund,Siddhartha Investment Growth Scheme-3,SIGS3,0.93,122000.0,1281000.0,1.92,,True,34,4,34.0,2079/2080,Shrawan,4
949,Mutual Fund,NIC Asia Growth Fund-2,NICGF2,-0.92,2611564.0,25097130.0,0.0,,True,34,4,34.0,2079/2080,Shrawan,4
13,Commercial Banks,Global IME Bank Limited,GBIME,0.68,83000.0,19754000.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
50,Commercial Banks,Standard Chartered Bank Limited,SCB,0.49,60000.0,39060000.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
44,Commercial Banks,Prime Commercial Bank Limited,PCBL,0.63,20000.0,4910000.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
11,Commercial Banks,Everest Bank Limited,EBL,0.03,62448.0,43588704.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
27,Commercial Banks,Nabil Bank Limited,NABIL,0.4,23500.0,12455000.0,9.3,,True,34,5,34.0,2079/2080,Bhadra,5
46,Commercial Banks,Sanima Bank Limited,SANIMA,0.91,90000.0,31500000.0,12.5,,True,34,5,34.0,2079/2080,Bhadra,5
62,Development Banks,Garima Bikas Bank Limited,GBBL,0.48,65000.0,26838500.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
1095,Development Banks,Salapa Bikas Bank Limited,SABBL,2.17,1769.0,2848090.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
70,Development Banks,Kamana Sewa Bikas Bank Limited,KSBBL,-0.39,12664.0,6144573.0,80.91,,True,34,5,34.0,2079/2080,Bhadra,5
611,Hydro Power,Mountain Energy Nepal Limited,MEN,-0.33,15288.0,9157512.0,27.4,,True,34,5,34.0,2079/2080,Bhadra,5
169,Hydro Power,Ngadi Group Power Ltd.,NGPL,1.01,10100.0,4734880.0,1136.23,,True,34,5,34.0,2079/2080,Bhadra,5
176,Hydro Power,Sanima Mai Hydropower Ltd.,SHPC,0.13,25000.0,13222500.0,108.33,,True,34,5,34.0,2079/2080,Bhadra,5
1023,Hydro Power,Suryakunda Hydro Electric Limited,SKHEL,1.91,417.0,371630.0,,,True,34,5,34.0,2079/2080,Bhadra,5
1004,Hydro Power,Ridge Line Energy Limited,RLEL,2.79,861.0,810201.0,,,True,34,5,34.0,2079/2080,Bhadra,5
1016,Hydro Power,Super Khudi Hydropower Limited,SKHL,6.74,938.0,1068007.0,,,True,34,5,34.0,2079/2080,Bhadra,5
938,Hydro Power,Shikhar Power Development Limited,SIPD,2.0,1276.0,438816.0,,,True,34,5,34.0,2079/2080,Bhadra,5
995,Hydro Power,Bhujung Hydropower Limited,BJHL,3.03,973.0,1206520.0,,,True,34,5,34.0,2079/2080,Bhadra,5
1001,Hydro Power,Solu Hydropower Limited,SOHL,0.44,10263.0,7718802.0,,,True,34,5,34.0,2079/2080,Bhadra,5
178,Hydro Power,Synergy Power Development Ltd.,SPDL,-0.15,1899.0,807075.0,111.23,,True,34,5,34.0,2079/2080,Bhadra,5
856,Hydro Power,Makar Jitumaya Suri Hydropower Limited,MAKAR,1.94,36009.0,19160389.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
180,Hydro Power,United Modi Hydropower Ltd.,UMHL,-0.35,40000.0,25560000.0,-37.5,,True,34,5,34.0,2079/2080,Bhadra,5
760,Hydro Power,Sahas Urja Ltd.,SAHAS,0.76,40000.0,24940000.0,-33.33,,True,34,5,34.0,2079/2080,Bhadra,5
826,Non Life Insurance,Himalayan Everest Insurance Limited,HEI,0.77,45000.0,23535000.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
873,Non Life Insurance,Sagarmatha Lumbini Insurance Company Limited,SALICO,0.68,71667.0,43501869.0,2.14,,True,34,5,34.0,2079/2080,Bhadra,5
876,Non Life Insurance,Siddhartha Premier Insurance Company Limited,SPIL,1.26,46000.0,34684000.0,2.22,,True,34,5,34.0,2079/2080,Bhadra,5
249,Life Insurance,National Life Insurance Co. Ltd.,NLICL,0.2,50651.0,30086694.0,-9.55,,True,34,5,34.0,2079/2080,Bhadra,5
846,Life Insurance,Suryajyoti Life Insurance Company Limited,SJLIC,-0.46,54000.0,24030000.0,8.0,,True,34,5,34.0,2079/2080,Bhadra,5
242,Manufacturing and Processing,Unilever Nepal Limited,UNL,0.92,225.0,10507500.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
238,Manufacturing and Processing,Himalayan Distillery Limited,HDL,0.59,8495.0,9921311.0,,,True,34,5,34.0,2079/2080,Bhadra,5
1040,Manufacturing and Processing,Palpa Cement Industries Limited,PCIL,1.85,3234.0,1173942.0,,,True,34,5,34.0,2079/2080,Bhadra,5
1035,Manufacturing and Processing,SY Panel Nepal Limited,SYPNL,1.54,5102.0,9392782.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
1089,Manufacturing and Processing,Shreenagar Agritech Industries Limited,SAIL,2.29,3357.0,4350672.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
945,Others,Himalayan Re-Insurance Limited,HRL,0.22,52000.0,38584000.0,-13.33,,True,34,5,34.0,2079/2080,Bhadra,5
149,Hotels and Tourism,Soaltee Hotel Limited,SHL,0.22,36065.0,18321020.0,-16.28,,True,34,5,34.0,2079/2080,Bhadra,5
986,Hotels and Tourism,Hotel Forest Inn Limited,HFIN,4.17,3895.0,3210259.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
231,Investment,Citizen Investment Trust,CIT,0.03,2000.0,3592000.0,,,True,34,5,34.0,2079/2080,Bhadra,5
285,Microfinance,Infinity Laghubitta Bittiya Sanstha Limited,ILBS,0.11,26500.0,25652000.0,1.92,,True,34,5,34.0,2079/2080,Bhadra,5
265,Microfinance,Chhimek Laghubitta Bittiya Sanstha Limited,CBBL,0.22,21000.0,19152000.0,5.0,,True,34,5,34.0,2079/2080,Bhadra,5
982,Mutual Fund,Muktinath Mutual Fund 1,MNMF1,0.0,1017719.0,10034709.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
878,Mutual Fund,Siddhartha Investment Growth Scheme-3,SIGS3,0.93,122000.0,1281000.0,1.92,,True,34,5,34.0,2079/2080,Bhadra,5
949,Mutual Fund,NIC Asia Growth Fund-2,NICGF2,-0.92,2611564.0,25097130.0,0.0,,True,34,5,34.0,2079/2080,Bhadra,5
13,Commercial Banks,Global IME Bank Limited,GBIME,0.68,83000.0,19754000.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
50,Commercial Banks,Standard Chartered Bank Limited,SCB,0.49,60000.0,39060000.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
44,Commercial Banks,Prime Commercial Bank Limited,PCBL,0.63,20000.0,4910000.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
11,Commercial Banks,Everest Bank Limited,EBL,0.03,62448.0,43588704.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
27,Commercial Banks,Nabil Bank Limited,NABIL,0.4,23500.0,12455000.0,9.3,,True,34,6,34.0,2079/2080,Ashwin,6
46,Commercial Banks,Sanima Bank Limited,SANIMA,0.91,90000.0,31500000.0,12.5,,True,34,6,34.0,2079/2080,Ashwin,6
62,Development Banks,Garima Bikas Bank Limited,GBBL,0.48,65000.0,26838500.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
1095,Development Banks,Salapa Bikas Bank Limited,SABBL,2.17,1769.0,2848090.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
70,Development Banks,Kamana Sewa Bikas Bank Limited,KSBBL,-0.39,12664.0,6144573.0,80.91,,True,34,6,34.0,2079/2080,Ashwin,6
611,Hydro Power,Mountain Energy Nepal Limited,MEN,-0.33,15288.0,9157512.0,27.4,,True,34,6,34.0,2079/2080,Ashwin,6
169,Hydro Power,Ngadi Group Power Ltd.,NGPL,1.01,10100.0,4734880.0,1136.23,,True,34,6,34.0,2079/2080,Ashwin,6
176,Hydro Power,Sanima Mai Hydropower Ltd.,SHPC,0.13,25000.0,13222500.0,108.33,,True,34,6,34.0,2079/2080,Ashwin,6
1023,Hydro Power,Suryakunda Hydro Electric Limited,SKHEL,1.91,417.0,371630.0,,,True,34,6,34.0,2079/2080,Ashwin,6
1004,Hydro Power,Ridge Line Energy Limited,RLEL,2.79,861.0,810201.0,,,True,34,6,34.0,2079/2080,Ashwin,6
1016,Hydro Power,Super Khudi Hydropower Limited,SKHL,6.74,938.0,1068007.0,,,True,34,6,34.0,2079/2080,Ashwin,6
938,Hydro Power,Shikhar Power Development Limited,SIPD,2.0,1276.0,438816.0,,,True,34,6,34.0,2079/2080,Ashwin,6
995,Hydro Power,Bhujung Hydropower Limited,BJHL,3.03,973.0,1206520.0,,,True,34,6,34.0,2079/2080,Ashwin,6
1001,Hydro Power,Solu Hydropower Limited,SOHL,0.44,10263.0,7718802.0,,,True,34,6,34.0,2079/2080,Ashwin,6
178,Hydro Power,Synergy Power Development Ltd.,SPDL,-0.15,1899.0,807075.0,111.23,,True,34,6,34.0,2079/2080,Ashwin,6
856,Hydro Power,Makar Jitumaya Suri Hydropower Limited,MAKAR,1.94,36009.0,19160389.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
180,Hydro Power,United Modi Hydropower Ltd.,UMHL,-0.35,40000.0,25560000.0,-37.5,,True,34,6,34.0,2079/2080,Ashwin,6
760,Hydro Power,Sahas Urja Ltd.,SAHAS,0.76,40000.0,24940000.0,-33.33,,True,34,6,34.0,2079/2080,Ashwin,6
826,Non Life Insurance,Himalayan Everest Insurance Limited,HEI,0.77,45000.0,23535000.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
873,Non Life Insurance,Sagarmatha Lumbini Insurance Company Limited,SALICO,0.68,71667.0,43501869.0,2.14,,True,34,6,34.0,2079/2080,Ashwin,6
876,Non Life Insurance,Siddhartha Premier Insurance Company Limited,SPIL,1.26,46000.0,34684000.0,2.22,,True,34,6,34.0,2079/2080,Ashwin,6
249,Life Insurance,National Life Insurance Co. Ltd.,NLICL,0.2,50651.0,30086694.0,-9.55,,True,34,6,34.0,2079/2080,Ashwin,6
846,Life Insurance,Suryajyoti Life Insurance Company Limited,SJLIC,-0.46,54000.0,24030000.0,8.0,,True,34,6,34.0,2079/2080,Ashwin,6
242,Manufacturing and Processing,Unilever Nepal Limited,UNL,0.92,225.0,10507500.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
238,Manufacturing and Processing,Himalayan Distillery Limited,HDL,0.59,8495.0,9921311.0,,,True,34,6,34.0,2079/2080,Ashwin,6
1040,Manufacturing and Processing,Palpa Cement Industries Limited,PCIL,1.85,3234.0,1173942.0,,,True,34,6,34.0,2079/2080,Ashwin,6
1035,Manufacturing and Processing,SY Panel Nepal Limited,SYPNL,1.54,5102.0,9392782.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
1089,Manufacturing and Processing,Shreenagar Agritech Industries Limited,SAIL,2.29,3357.0,4350672.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
945,Others,Himalayan Re-Insurance Limited,HRL,0.22,52000.0,38584000.0,-13.33,,True,34,6,34.0,2079/2080,Ashwin,6
149,Hotels and Tourism,Soaltee Hotel Limited,SHL,0.22,36065.0,18321020.0,-16.28,,True,34,6,34.0,2079/2080,Ashwin,6
986,Hotels and Tourism,Hotel Forest Inn Limited,HFIN,4.17,3895.0,3210259.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
231,Investment,Citizen Investment Trust,CIT,0.03,2000.0,3592000.0,,,True,34,6,34.0,2079/2080,Ashwin,6
285,Microfinance,Infinity Laghubitta Bittiya Sanstha Limited,ILBS,0.11,26500.0,25652000.0,1.92,,True,34,6,34.0,2079/2080,Ashwin,6
265,Microfinance,Chhimek Laghubitta Bittiya Sanstha Limited,CBBL,0.22,21000.0,19152000.0,5.0,,True,34,6,34.0,2079/2080,Ashwin,6
982,Mutual Fund,Muktinath Mutual Fund 1,MNMF1,0.0,1017719.0,10034709.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
878,Mutual Fund,Siddhartha Investment Growth Scheme-3,SIGS3,0.93,122000.0,1281000.0,1.92,,True,34,6,34.0,2079/2080,Ashwin,6
949,Mutual Fund,NIC Asia Growth Fund-2,NICGF2,-0.92,2611564.0,25097130.0,0.0,,True,34,6,34.0,2079/2080,Ashwin,6
13,Commercial Banks,Global IME Bank Limited,GBIME,0.68,83000.0,19754000.0,0.0,,True,34,7,34.0,2079/2080,Kartik,7
50,Commercial Banks,Standard Chartered Bank Limited,SCB,0.49,60000.0,39060000.0,0.0,,True,34,7,34.0,2079/2080,Kartik,7
44,Commercial Banks,Prime Commercial Bank Limited,PCBL,0.63,20000.0,4910000.0,0.0,,True,34,7,34.0,2079/2080,Kartik,7
11,Commercial Banks,Everest Bank Limited,EBL,0.03,62448.0,43588704.0,0.0,,True,34,7,34.0,2079/2080,Kartik,7
27,Commercial Banks,Nabil Bank Limited,NABIL,0.4,23500.0,12455000.0,9.3,,True,34,7,34.0,2079/2080,Kartik,7
46,Commercial Banks,Sanima Bank Limited,SANIMA,0.91,90000.0,31500000.0,12.5,,True,34,7,34.0,2079/2080,Kartik,7
62,Development Banks,Garima Bikas Bank Limited,GBBL,0.48,65000.0,26838500.0,0.0,,True,34,7,34.0,2079/2080,Kartik,7
1095,Development Banks,Salapa Bikas Bank Limited,SABBL,2.17,1769.0,2848090.0,0.0,,True,34,7,34.0,2079/2080,Kartik,7
70,Development Banks,Kamana Sewa Bikas Bank Limited,KSBBL,-0.39,12664.0,6144573.0,80.91,,True,34,7,34.0,2079/2080,Kartik,7
611,Hydro Power,Mountain Energy Nepal Limited,MEN,-0.33,15288.0,9157512.0,27.4,,True,34,7,34.0,2079/2080,Kartik,7
169,Hydro Power,Ngadi Group Power Ltd.,NGPL,1.01,10100.0,4734880.0,1136.23,,True,34,7,34.0,2079/2080,Kartik,7
176,Hydro Power,Sanima Mai Hydropower Ltd.,SHPC,0.13,25000.0,13222500.0,108.33,,True,34,7,34.0,2079/2080,Kartik,7
1023,Hydro Power,Suryakunda Hydro Electric Limited,SKHEL,1.91,417.0,371630.0,,,True,34,7,34.0,2079/2080,Kartik,7
1004,Hydro Power,Ridge Line Energy Limited,RLEL,2.79,861.0,810201.0,,,True,34,7,34.0,2079/2080,Kartik,7
1016,Hydro Power,Super Khudi Hydropower Limited,SKHL,6.74,938.0,1068007.0,,,True,34,7,34.0,2079/2080,Kartik,7
